,cobertura,provincia,varon,mujer,edad
831,True,Buenos Aires,618,1024,81
832,True,Buenos Aires,398,851,82
833,True,Buenos Aires,571,559,83
834,True,Buenos Aires,438,665,84
835,True,Buenos Aires,312,724,85
836,True,Buenos Aires,308,564,86
837,True,Buenos Aires,194,448,87
838,True,Buenos Aires,201,280,88
839,True,Buenos Aires,121,276,89
840,True,Buenos Aires,210,194,90
841,True,Buenos Aires,57,168,91
842,True,Buenos Aires,85,135,92
843,True,Buenos Aires,21,144,93
844,True,Buenos Aires,34,123,94
845,True,Buenos Aires,25,87,95
846,True,Buenos Aires,10,51,96
847,True,Buenos Aires,20,37,97
848,True,Buenos Aires,0,11,98
849,True,Buenos Aires,1,16,99
850,True,Buenos Aires,0,18,100
851,True,Buenos Aires,0,1,101
852,True,Buenos Aires,0,1,102
853,True,Buenos Aires,0,1,103
854,True,Buenos Aires,1,0,104
855,True,Buenos Aires,0,12,105
856,True,Buenos Aires,0,1,106
857,True,Buenos Aires,0,1,107
858,True,Buenos Aires,12,1,110
859,True,Buenos Aires,2371,2227,0
860,True,Buenos Aires,2375,2214,1
861,True,Buenos Aires,2471,2372,2
862,True,Buenos Aires,2457,2418,3
863,True,Buenos Aires,2605,2272,4
864,True,Buenos Aires,2240,2235,5
865,True,Buenos Aires,2275,2015,6
866,True,Buenos Aires,1898,2005,7
867,True,Buenos Aires,2093,1777,8
868,True,Buenos Aires,2002,2121,9
869,True,Buenos Aires,2318,1894,10
870,True,Buenos Aires,1982,1936,11
871,True,Buenos Aires,2112,2426,12
872,True,Buenos Aires,1911,1933,13
873,True,Buenos Aires,2320,2044,14
874,True,Buenos Aires,2176,2072,15
875,True,Buenos Aires,2001,1904,16
876,True,Buenos Aires,1706,1775,17
877,True,Buenos Aires,1743,1598,18
878,True,Buenos Aires,1844,1690,19
879,True,Buenos Aires,1823,1668,20
880,True,Buenos Aires,1668,1553,21
881,True,Buenos Aires,1366,1749,22
882,True,Buenos Aires,1683,1655,23
883,True,Buenos Aires,1747,1390,24
884,True,Buenos Aires,1499,1222,25
885,True,Buenos Aires,1396,1391,26
886,True,Buenos Aires,1364,1460,27
887,True,Buenos Aires,1501,1680,28
888,True,Buenos Aires,1589,1537,29
889,True,Buenos Aires,1600,1704,30
890,True,Buenos Aires,1467,1646,31
891,True,Buenos Aires,1433,1593,32
892,True,Buenos Aires,1492,1334,33
893,True,Buenos Aires,1246,1509,34
894,True,Buenos Aires,1580,1374,35
895,True,Buenos Aires,1108,1295,36
896,True,Buenos Aires,1106,1411,37
897,True,Buenos Aires,1198,1475,38
898,True,Buenos Aires,1069,1589,39
899,True,Buenos Aires,1265,1713,40
900,True,Buenos Aires,1145,1503,41
901,True,Buenos Aires,1184,1358,42
902,True,Buenos Aires,849,1408,43
903,True,Buenos Aires,1035,1418,44
904,True,Buenos Aires,1064,1672,45
905,True,Buenos Aires,957,1359,46
906,True,Buenos Aires,998,1663,47
907,True,Buenos Aires,1025,1282,48
908,True,Buenos Aires,1070,1445,49
909,True,Buenos Aires,1217,1527,50
910,True,Buenos Aires,920,1445,51
911,True,Buenos Aires,887,1499,52
912,True,Buenos Aires,1007,1379,53
913,True,Buenos Aires,967,1427,54
914,True,Buenos Aires,986,1492,55
915,True,Buenos Aires,1041,1320,56
916,True,Buenos Aires,887,1662,57
917,True,Buenos Aires,930,1416,58
918,True,Buenos Aires,1104,1428,59
919,True,Buenos Aires,899,1057,60
920,True,Buenos Aires,1103,861,61
921,True,Buenos Aires,877,821,62
922,True,Buenos Aires,843,631,63
923,True,Buenos Aires,774,494,64
924,True,Buenos Aires,479,564,65
925,True,Buenos Aires,446,356,66
926,True,Buenos Aires,311,365,67
927,True,Buenos Aires,272,386,68
928,True,Buenos Aires,228,210,69
929,True,Buenos Aires,177,332,70
930,True,Buenos Aires,181,316,71
931,True,Buenos Aires,210,257,72
932,True,Buenos Aires,231,231,73
933,True,Buenos Aires,205,323,74
934,True,Buenos Aires,137,282,75
935,True,Buenos Aires,181,373,76
936,True,Buenos Aires,182,234,77
937,True,Buenos Aires,125,219,78
938,True,Buenos Aires,130,309,79
939,True,Buenos Aires,125,184,80
940,True,Buenos Aires,92,259,81
941,True,Buenos Aires,126,202,82
942,True,Buenos Aires,118,195,83
943,True,Buenos Aires,100,215,84
944,True,Buenos Aires,57,109,85
945,True,Buenos Aires,73,128,86
946,True,Buenos Aires,24,86,87
947,True,Buenos Aires,24,178,88
948,True,Buenos Aires,26,83,89
949,True,Buenos Aires,26,79,90
950,True,Buenos Aires,4,82,91
951,True,Buenos Aires,1,60,92
952,True,Buenos Aires,2,51,93
953,True,Buenos Aires,4,51,94
954,True,Buenos Aires,3,18,95
955,True,Buenos Aires,3,2,96
956,True,Buenos Aires,10,3,97
957,True,Buenos Aires,0,10,98
958,True,Buenos Aires,0,17,99
959,True,Buenos Aires,1,0,100
960,True,Buenos Aires,0,1,101
961,True,Buenos Aires,0,1,102
962,True,Buenos Aires,1,0,104
963,True,Buenos Aires,0,1,105
964,True,Buenos Aires,1,10,110
965,False,Buenos Aires,62059,58994,0
966,False,Buenos Aires,58452,58317,1
967,False,Buenos Aires,56715,55492,2
968,False,Buenos Aires,54916,54241,3
969,False,Buenos Aires,53271,51650,4
970,False,Buenos Aires,54355,52342,5
971,False,Buenos Aires,54421,53609,6
972,False,Buenos Aires,52923,52080,7
973,False,Buenos Aires,52715,51280,8
974,False,Buenos Aires,54318,51386,9
975,False,Buenos Aires,55835,54978,10
976,False,Buenos Aires,53281,51794,11
977,False,Buenos Aires,54997,53606,12
978,False,Buenos Aires,54002,53288,13
979,False,Buenos Aires,60223,57528,14
980,False,Buenos Aires,59671,58983,15
981,False,Buenos Aires,58222,56530,16
982,False,Buenos Aires,57871,54387,17
983,False,Buenos Aires,64480,61816,18
984,False,Buenos Aires,64876,63893,19
985,False,Buenos Aires,64957,63338,20
986,False,Buenos Aires,64889,66242,21
987,False,Buenos Aires,61607,63919,22
988,False,Buenos Aires,57991,62870,23
989,False,Buenos Aires,56685,59123,24
990,False,Buenos Aires,49666,52719,25
991,False,Buenos Aires,47284,50551,26
992,False,Buenos Aires,48349,49543,27
993,False,Buenos Aires,49203,51901,28
994,False,Buenos Aires,46480,47599,29
995,False,Buenos Aires,48252,48654,30
996,False,Buenos Aires,43742,44229,31
997,False,Buenos Aires,42112,43538,32
998,False,Buenos Aires,42194,42626,33
999,False,Buenos Aires,37586,37408,34
1000,False,Buenos Aires,39035,38250,35
1001,False,Buenos Aires,35230,36539,36
1002,False,Buenos Aires,36428,36461,37
1003,False,Buenos Aires,35834,36587,38
1004,False,Buenos Aires,34761,34470,39
1005,False,Buenos Aires,36481,36033,40
1006,False,Buenos Aires,31964,32861,41
1007,False,Buenos Aires,30775,31374,42
1008,False,Buenos Aires,29604,29550,43
1009,False,Buenos Aires,29423,28827,44
1010,False,Buenos Aires,30369,31154,45
1011,False,Buenos Aires,30130,29736,46
1012,False,Buenos Aires,29600,31177,47
1013,False,Buenos Aires,28172,28617,48
1014,False,Buenos Aires,28109,28256,49
1015,False,Buenos Aires,30478,29949,50
1016,False,Buenos Aires,27959,27117,51
1017,False,Buenos Aires,27202,27424,52
1018,False,Buenos Aires,28329,27111,53
1019,False,Buenos Aires,27079,26726,54
1020,False,Buenos Aires,26705,25687,55
1021,False,Buenos Aires,26074,24639,56
1022,False,Buenos Aires,24811,23508,57
1023,False,Buenos Aires,25533,22808,58
1024,False,Buenos Aires,23940,22189,59
1025,False,Buenos Aires,23642,21316,60
1026,False,Buenos Aires,20677,11328,61
1027,False,Buenos Aires,20015,9438,62
1028,False,Buenos Aires,19294,6065,63
1029,False,Buenos Aires,16395,3836,64
1030,False,Buenos Aires,12268,3888,65
1031,False,Buenos Aires,5385,2790,66
1032,False,Buenos Aires,3688,2585,67
1033,False,Buenos Aires,2874,2061,68
1034,False,Buenos Aires,2010,1797,69
1035,False,Buenos Aires,2409,2053,70
1036,False,Buenos Aires,1496,1706,71
1037,False,Buenos Aires,1139,1388,72
1038,False,Buenos Aires,1204,1189,73
1039,False,Buenos Aires,1087,1151,74
1040,False,Buenos Aires,958,1379,75
1041,False,Buenos Aires,975,1306,76
1042,False,Buenos Aires,915,1275,77
1043,False,Buenos Aires,831,1197,78
1044,False,Buenos Aires,892,1017,79
1045,False,Buenos Aires,627,1056,80
1046,False,Buenos Aires,451,842,81
1047,False,Buenos Aires,414,788,82
1048,False,Buenos Aires,294,459,83
1049,False,Buenos Aires,214,412,84
1050,False,Buenos Aires,214,411,85
1051,False,Buenos Aires,167,412,86
1052,False,Buenos Aires,108,313,87
1053,False,Buenos Aires,103,270,88
1054,False,Buenos Aires,92,240,89
1055,False,Buenos Aires,46,231,90
1056,False,Buenos Aires,72,151,91
1057,False,Buenos Aires,44,194,92
1058,False,Buenos Aires,22,90,93
1059,False,Buenos Aires,56,86,94
1060,False,Buenos Aires,41,86,95
1061,False,Buenos Aires,28,66,96
1062,False,Buenos Aires,3,15,97
1063,False,Buenos Aires,5,25,98
1064,False,Buenos Aires,3,34,99
1065,False,Buenos Aires,29,22,100
1066,False,Buenos Aires,2,0,101
1067,False,Buenos Aires,0,18,102
1068,False,Buenos Aires,1,16,103
1069,False,Buenos Aires,1,0,107
1070,False,Buenos Aires,0,1,108
1071,False,Buenos Aires,3,8,109
1072,False,Buenos Aires,24,23,110
1073,True,Catamarca,1035,1181,0
1074,True,Catamarca,1407,1263,1
1075,True,Catamarca,1350,1362,2
1076,True,Catamarca,1351,1319,3
1077,True,Catamarca,1387,1523,4
1078,True,Catamarca,1333,1606,5
1079,True,Catamarca,1463,1537,6
1080,True,Catamarca,1643,1677,7
1081,True,Catamarca,1777,1687,8
1082,True,Catamarca,1782,1863,9
1083,True,Catamarca,1853,1848,10
1084,True,Catamarca,1946,1775,11
1085,True,Catamarca,2081,1866,12
1086,True,Catamarca,1904,2051,13
1087,True,Catamarca,2074,1981,14
1088,True,Catamarca,2201,2098,15
1089,True,Catamarca,2096,1945,16
1090,True,Catamarca,2083,1959,17
1091,True,Catamarca,1692,1821,18
1092,True,Catamarca,1624,1715,19
1093,True,Catamarca,1355,1424,20
1094,True,Catamarca,854,622,21
1095,True,Catamarca,720,659,22
1096,True,Catamarca,745,823,23
1097,True,Catamarca,912,855,24
1098,True,Catamarca,839,977,25
1099,True,Catamarca,918,844,26
1100,True,Catamarca,1094,1024,27
1101,True,Catamarca,1229,1040,28
1102,True,Catamarca,1030,1225,29
1103,True,Catamarca,1197,1213,30
1104,True,Catamarca,1244,1248,31
1105,True,Catamarca,1266,1338,32
1106,True,Catamarca,1504,1363,33
1107,True,Catamarca,1280,1483,34
1108,True,Catamarca,1348,1316,35
1109,True,Catamarca,1269,1274,36
1110,True,Catamarca,1281,1295,37
1111,True,Catamarca,1211,1194,38
1112,True,Catamarca,1277,1382,39
1113,True,Catamarca,1231,1185,40
1114,True,Catamarca,1276,1165,41
1115,True,Catamarca,1108,1104,42
1116,True,Catamarca,1020,1302,43
1117,True,Catamarca,982,1112,44
1118,True,Catamarca,1114,1195,45
1119,True,Catamarca,1080,1016,46
1120,True,Catamarca,1078,1157,47
1121,True,Catamarca,1136,1209,48
1122,True,Catamarca,1028,1125,49
1123,True,Catamarca,1145,938,50
1124,True,Catamarca,986,1031,51
1125,True,Catamarca,942,1047,52
1126,True,Catamarca,916,943,53
1127,True,Catamarca,875,1108,54
1128,True,Catamarca,1033,1092,55
1129,True,Catamarca,892,1139,56
1130,True,Catamarca,888,965,57
1131,True,Catamarca,964,965,58
1132,True,Catamarca,839,932,59
1133,True,Catamarca,1012,938,60
1134,True,Catamarca,770,930,61
1135,True,Catamarca,863,978,62
1136,True,Catamarca,655,933,63
1137,True,Catamarca,708,1078,64
1138,True,Catamarca,742,986,65
1139,True,Catamarca,713,900,66
1140,True,Catamarca,717,876,67
1141,True,Catamarca,749,915,68
1142,True,Catamarca,659,758,69
1143,True,Catamarca,621,858,70
1144,True,Catamarca,556,669,71
1145,True,Catamarca,562,744,72
1146,True,Catamarca,432,603,73
1147,True,Catamarca,451,624,74
1148,True,Catamarca,470,641,75
1149,True,Catamarca,457,514,76
1150,True,Catamarca,419,619,77
1151,True,Catamarca,381,548,78
1152,True,Catamarca,370,580,79
1153,True,Catamarca,290,453,80
1154,True,Catamarca,273,483,81
1155,True,Catamarca,245,404,82
1156,True,Catamarca,183,440,83
1157,True,Catamarca,218,340,84
1158,True,Catamarca,172,351,85
1159,True,Catamarca,91,269,86
1160,True,Catamarca,108,201,87
1161,True,Catamarca,108,205,88
1162,True,Catamarca,75,167,89
1163,True,Catamarca,66,130,90
1164,True,Catamarca,46,115,91
1165,True,Catamarca,45,85,92
1166,True,Catamarca,22,55,93
1167,True,Catamarca,17,75,94
1168,True,Catamarca,26,26,95
1169,True,Catamarca,3,19,96
1170,True,Catamarca,5,19,97
1171,True,Catamarca,4,10,98
1172,True,Catamarca,4,6,99
1173,True,Catamarca,1,14,100
1174,True,Catamarca,9,1,101
1175,True,Catamarca,2,0,102
1176,True,Catamarca,0,2,103
1177,True,Catamarca,0,7,107
1178,True,Catamarca,1,0,109
1179,True,Catamarca,2,2,110
1180,True,Catamarca,198,157,0
1181,True,Catamarca,159,188,1
1182,True,Catamarca,254,210,2
1183,True,Catamarca,279,184,3
1184,True,Catamarca,200,191,4
1185,True,Catamarca,199,138,5
1186,True,Catamarca,172,172,6
1187,True,Catamarca,198,206,7
1188,True,Catamarca,198,131,8
1189,True,Catamarca,235,246,9
1190,True,Catamarca,255,184,10
1191,True,Catamarca,213,233,11
1192,True,Catamarca,229,295,12
1193,True,Catamarca,191,210,13
1194,True,Catamarca,200,245,14
1195,True,Catamarca,240,170,15
1196,True,Catamarca,225,208,16
1197,True,Catamarca,280,195,17
1198,True,Catamarca,204,227,18
1199,True,Catamarca,170,171,19
1200,True,Catamarca,201,212,20
1201,True,Catamarca,134,87,21
1202,True,Catamarca,162,103,22
1203,True,Catamarca,148,81,23
1204,True,Catamarca,176,137,24
1205,True,Catamarca,189,143,25
1206,True,Catamarca,197,139,26
1207,True,Catamarca,131,113,27
1208,True,Catamarca,196,165,28
1209,True,Catamarca,185,183,29
1210,True,Catamarca,221,176,30
1211,True,Catamarca,185,161,31
1212,True,Catamarca,210,208,32
1213,True,Catamarca,169,169,33
1214,True,Catamarca,201,239,34
1215,True,Catamarca,253,224,35
1216,True,Catamarca,181,165,36
1217,True,Catamarca,183,155,37
1218,True,Catamarca,128,160,38
1219,True,Catamarca,168,105,39
1220,True,Catamarca,198,149,40
1221,True,Catamarca,119,108,41
1222,True,Catamarca,113,93,42
1223,True,Catamarca,104,91,43
1224,True,Catamarca,124,135,44
1225,True,Catamarca,127,115,45
1226,True,Catamarca,153,82,46
1227,True,Catamarca,102,112,47
1228,True,Catamarca,143,189,48
1229,True,Catamarca,138,138,49
1230,True,Catamarca,131,99,50
1231,True,Catamarca,144,94,51
1232,True,Catamarca,117,72,52
1233,True,Catamarca,95,79,53
1234,True,Catamarca,102,92,54
1235,True,Catamarca,98,80,55
1236,True,Catamarca,95,118,56
1237,True,Catamarca,113,94,57
1238,True,Catamarca,87,110,58
1239,True,Catamarca,110,75,59
1240,True,Catamarca,87,47,60
1241,True,Catamarca,82,65,61
1242,True,Catamarca,69,27,62
1243,True,Catamarca,36,27,63
1244,True,Catamarca,51,26,64
1245,True,Catamarca,61,39,65
1246,True,Catamarca,36,31,66
1247,True,Catamarca,33,54,67
1248,True,Catamarca,26,12,68
1249,True,Catamarca,48,34,69
1250,True,Catamarca,23,26,70
1251,True,Catamarca,26,18,71
1252,True,Catamarca,18,20,72
1253,True,Catamarca,21,9,73
1254,True,Catamarca,15,29,74
1255,True,Catamarca,19,31,75
1256,True,Catamarca,27,20,76
1257,True,Catamarca,25,17,77
1258,True,Catamarca,4,22,78
1259,True,Catamarca,8,11,79
1260,True,Catamarca,5,19,80
1261,True,Catamarca,4,33,81
1262,True,Catamarca,8,28,82
1263,True,Catamarca,6,10,83
1264,True,Catamarca,5,13,84
1265,True,Catamarca,2,4,85
1266,True,Catamarca,1,12,86
1267,True,Catamarca,2,9,87
1268,True,Catamarca,1,1,88
1269,True,Catamarca,1,2,89
1270,True,Catamarca,2,4,90
1271,True,Catamarca,0,4,91
1272,True,Catamarca,1,2,92
1273,True,Catamarca,1,3,93
1274,True,Catamarca,0,3,94
1275,True,Catamarca,1,1,95
1276,True,Catamarca,0,1,96
1277,True,Catamarca,20,53,0
1278,True,Catamarca,54,73,1
1279,True,Catamarca,48,60,2
1280,True,Catamarca,51,89,3
1281,True,Catamarca,41,64,4
1282,True,Catamarca,40,55,5
1283,True,Catamarca,29,54,6
1284,True,Catamarca,68,32,7
1285,True,Catamarca,48,50,8
1286,True,Catamarca,35,64,9
1287,True,Catamarca,57,62,10
1288,True,Catamarca,35,62,11
1289,True,Catamarca,62,29,12
1290,True,Catamarca,52,51,13
1291,True,Catamarca,42,56,14
1292,True,Catamarca,66,23,15
1293,True,Catamarca,42,35,16
1294,True,Catamarca,46,29,17
1295,True,Catamarca,35,41,18
1296,True,Catamarca,47,71,19
1297,True,Catamarca,34,42,20
1298,True,Catamarca,79,54,21
1299,True,Catamarca,118,77,22
1300,True,Catamarca,55,74,23
1301,True,Catamarca,60,115,24
1302,True,Catamarca,88,129,25
1303,True,Catamarca,107,97,26
1304,True,Catamarca,105,73,27
1305,True,Catamarca,43,84,28
1306,True,Catamarca,64,70,29
1307,True,Catamarca,51,88,30
1308,True,Catamarca,147,108,31
1309,True,Catamarca,57,86,32
1310,True,Catamarca,45,80,33
1311,True,Catamarca,86,34,34
1312,True,Catamarca,98,93,35
1313,True,Catamarca,39,46,36
1314,True,Catamarca,62,68,37
1315,True,Catamarca,73,60,38
1316,True,Catamarca,57,71,39
1317,True,Catamarca,30,45,40
1318,True,Catamarca,42,44,41
1319,True,Catamarca,57,45,42
1320,True,Catamarca,49,55,43
1321,True,Catamarca,39,21,44
1322,True,Catamarca,28,43,45
1323,True,Catamarca,62,30,46
1324,True,Catamarca,19,24,47
1325,True,Catamarca,29,23,48
1326,True,Catamarca,44,25,49
1327,True,Catamarca,53,47,50
1328,True,Catamarca,48,25,51
1329,True,Catamarca,45,48,52
1330,True,Catamarca,42,41,53
1331,True,Catamarca,62,57,54
1332,True,Catamarca,28,43,55
1333,True,Catamarca,33,29,56
1334,True,Catamarca,32,28,57
1335,True,Catamarca,28,28,58
1336,True,Catamarca,17,36,59
1337,True,Catamarca,48,43,60
1338,True,Catamarca,27,44,61
1339,True,Catamarca,33,13,62
1340,True,Catamarca,20,21,63
1341,True,Catamarca,7,11,64
1342,True,Catamarca,36,18,65
1343,True,Catamarca,4,1,66
1344,True,Catamarca,2,2,67
1345,True,Catamarca,9,0,68
1346,True,Catamarca,1,2,69
1347,True,Catamarca,1,10,70
1348,True,Catamarca,1,1,71
1349,True,Catamarca,1,10,72
1350,True,Catamarca,11,0,73
1351,True,Catamarca,1,0,74
1352,True,Catamarca,1,0,75
1353,True,Catamarca,2,11,76
1354,True,Catamarca,2,1,77
1355,True,Catamarca,0,10,78
1356,True,Catamarca,1,1,80
1357,True,Catamarca,0,2,81
1358,True,Catamarca,8,11,83
1359,True,Catamarca,1,1,84
1360,True,Catamarca,4,0,85
1361,True,Catamarca,0,1,86
1362,True,Catamarca,0,11,89
1363,True,Catamarca,0,1,95
1364,True,Catamarca,0,1,96
1365,True,Catamarca,1,0,99
1366,True,Catamarca,119,159,0
1367,True,Catamarca,140,125,1
1368,True,Catamarca,144,125,2
1369,True,Catamarca,92,168,3
1370,True,Catamarca,82,75,4
1371,True,Catamarca,115,68,5
1372,True,Catamarca,73,103,6
1373,True,Catamarca,68,85,7
1374,True,Catamarca,74,39,8
1375,True,Catamarca,86,92,9
1376,True,Catamarca,71,59,10
1377,True,Catamarca,96,32,11
1378,True,Catamarca,76,48,12
1379,True,Catamarca,48,67,13
1380,True,Catamarca,65,66,14
1381,True,Catamarca,79,61,15
1382,True,Catamarca,55,56,16
1383,True,Catamarca,52,78,17
1384,True,Catamarca,34,74,18
1385,True,Catamarca,22,65,19
1386,True,Catamarca,60,34,20
1387,True,Catamarca,18,22,21
1388,True,Catamarca,22,26,22
1389,True,Catamarca,32,38,23
1390,True,Catamarca,20,13,24
1391,True,Catamarca,29,40,25
1392,True,Catamarca,21,27,26
1393,True,Catamarca,17,32,27
1394,True,Catamarca,36,33,28
1395,True,Catamarca,32,37,29
1396,True,Catamarca,19,51,30
1397,True,Catamarca,27,71,31
1398,True,Catamarca,39,39,32
1399,True,Catamarca,64,44,33
1400,True,Catamarca,31,40,34
1401,True,Catamarca,29,57,35
1402,True,Catamarca,21,27,36
1403,True,Catamarca,13,57,37
1404,True,Catamarca,11,52,38
1405,True,Catamarca,29,21,39
1406,True,Catamarca,43,42,40
1407,True,Catamarca,15,31,41
1408,True,Catamarca,18,49,42
1409,True,Catamarca,26,34,43
1410,True,Catamarca,36,22,44
1411,True,Catamarca,21,55,45
1412,True,Catamarca,21,47,46
1413,True,Catamarca,16,67,47
1414,True,Catamarca,42,40,48
1415,True,Catamarca,20,39,49
1416,True,Catamarca,50,52,50
1417,True,Catamarca,32,67,51
1418,True,Catamarca,15,38,52
1419,True,Catamarca,41,24,53
1420,True,Catamarca,17,68,54
1421,True,Catamarca,41,45,55
1422,True,Catamarca,19,59,56
1423,True,Catamarca,29,45,57
1424,True,Catamarca,21,36,58
1425,True,Catamarca,17,56,59
1426,True,Catamarca,47,25,60
1427,True,Catamarca,26,83,61
1428,True,Catamarca,12,18,62
1429,True,Catamarca,34,30,63
1430,True,Catamarca,24,10,64
1431,True,Catamarca,20,31,65
1432,True,Catamarca,20,26,66
1433,True,Catamarca,34,47,67
1434,True,Catamarca,6,3,68
1435,True,Catamarca,26,31,69
1436,True,Catamarca,9,8,70
1437,True,Catamarca,4,26,71
1438,True,Catamarca,11,1,72
1439,True,Catamarca,3,17,73
1440,True,Catamarca,5,4,74
1441,True,Catamarca,10,23,75
1442,True,Catamarca,11,18,76
1443,True,Catamarca,3,11,77
1444,True,Catamarca,6,4,78
1445,True,Catamarca,7,2,79
1446,True,Catamarca,11,12,80
1447,True,Catamarca,8,6,81
1448,True,Catamarca,5,11,82
1449,True,Catamarca,2,2,83
1450,True,Catamarca,4,4,84
1451,True,Catamarca,10,7,85
1452,True,Catamarca,3,3,86
1453,True,Catamarca,4,2,87
1454,True,Catamarca,1,3,88
1455,True,Catamarca,0,3,89
1456,True,Catamarca,4,4,90
1457,True,Catamarca,1,4,91
1458,True,Catamarca,1,2,92
1459,True,Catamarca,2,2,93
1460,True,Catamarca,2,1,94
1461,True,Catamarca,1,0,95
1462,True,Catamarca,0,2,96
1463,True,Catamarca,1,0,102
1464,False,Catamarca,1723,1625,0
1465,False,Catamarca,1552,1516,1
1466,False,Catamarca,1545,1563,2
1467,False,Catamarca,1562,1574,3
1468,False,Catamarca,1561,1581,4
1469,False,Catamarca,1389,1619,5
1470,False,Catamarca,1673,1542,6
1471,False,Catamarca,1551,1647,7
1472,False,Catamarca,1738,1545,8
1473,False,Catamarca,1739,1649,9
1474,False,Catamarca,1852,1629,10
1475,False,Catamarca,1602,1641,11
1476,False,Catamarca,1624,1652,12
1477,False,Catamarca,1481,1450,13
1478,False,Catamarca,1665,1595,14
1479,False,Catamarca,1563,1539,15
1480,False,Catamarca,1398,1348,16
1481,False,Catamarca,1521,1506,17
1482,False,Catamarca,1617,1333,18
1483,False,Catamarca,1633,1448,19
1484,False,Catamarca,1584,1340,20
1485,False,Catamarca,2002,1815,21
1486,False,Catamarca,1919,1871,22
