,cobertura,provincia,varón,mujer,edad
2296,True,Entre Ríos,5094,4604,56
2297,True,Entre Ríos,5453,4673,57
2298,True,Entre Ríos,5300,4447,58
2299,True,Entre Ríos,5357,4607,59
2300,True,Entre Ríos,5489,4309,60
2301,True,Entre Ríos,5433,4216,61
2302,True,Entre Ríos,5803,4182,62
2303,True,Entre Ríos,5619,4083,63
2304,True,Entre Ríos,5718,3889,64
2305,True,Entre Ríos,6194,4451,65
2306,True,Entre Ríos,5661,4555,66
2307,True,Entre Ríos,5731,4818,67
2308,True,Entre Ríos,5396,4373,68
2309,True,Entre Ríos,5215,4482,69
2310,True,Entre Ríos,5213,4415,70
2311,True,Entre Ríos,5008,4029,71
2312,True,Entre Ríos,4983,3937,72
2313,True,Entre Ríos,4611,3564,73
2314,True,Entre Ríos,4412,3315,74
2315,True,Entre Ríos,4139,2995,75
2316,True,Entre Ríos,3846,2766,76
2317,True,Entre Ríos,3691,2579,77
2318,True,Entre Ríos,3459,2223,78
2319,True,Entre Ríos,3110,2085,79
2320,True,Entre Ríos,2893,1826,80
2321,True,Entre Ríos,2797,1634,81
2322,True,Entre Ríos,2737,1474,82
2323,True,Entre Ríos,2409,1230,83
2324,True,Entre Ríos,1946,990,84
2325,True,Entre Ríos,1852,900,85
2326,True,Entre Ríos,1707,757,86
2327,True,Entre Ríos,1471,653,87
2328,True,Entre Ríos,1179,505,88
2329,True,Entre Ríos,1095,439,89
2330,True,Entre Ríos,930,321,90
2331,True,Entre Ríos,819,261,91
2332,True,Entre Ríos,617,207,92
2333,True,Entre Ríos,472,140,93
2334,True,Entre Ríos,390,85,94
2335,True,Entre Ríos,278,83,95
2336,True,Entre Ríos,189,55,96
2337,True,Entre Ríos,143,50,97
2338,True,Entre Ríos,98,20,98
2339,True,Entre Ríos,71,12,99
2340,True,Entre Ríos,50,9,100
2341,True,Entre Ríos,31,4,101
2342,True,Entre Ríos,30,8,102
2343,True,Entre Ríos,10,2,103
2344,True,Entre Ríos,1,3,104
2345,True,Entre Ríos,2,1,105
2346,True,Entre Ríos,2,-,106
2347,True,Entre Ríos,1,-,107
2348,True,Entre Ríos,2,2,108
2349,True,Entre Ríos,5,-,109
2350,True,Entre Ríos,2,1,110
2351,True,Entre Ríos,257,271,0
2352,True,Entre Ríos,274,263,1
2353,True,Entre Ríos,273,275,2
2354,True,Entre Ríos,340,305,3
2355,True,Entre Ríos,338,336,4
2356,True,Entre Ríos,346,369,5
2357,True,Entre Ríos,362,363,6
2358,True,Entre Ríos,376,427,7
2359,True,Entre Ríos,344,374,8
2360,True,Entre Ríos,382,390,9
2361,True,Entre Ríos,359,377,10
2362,True,Entre Ríos,333,366,11
2363,True,Entre Ríos,342,373,12
2364,True,Entre Ríos,308,319,13
2365,True,Entre Ríos,304,323,14
2366,True,Entre Ríos,308,241,15
2367,True,Entre Ríos,302,292,16
2368,True,Entre Ríos,329,272,17
2369,True,Entre Ríos,239,292,18
2370,True,Entre Ríos,270,222,19
2371,True,Entre Ríos,256,225,20
2372,True,Entre Ríos,246,243,21
2373,True,Entre Ríos,233,200,22
2374,True,Entre Ríos,256,200,23
2375,True,Entre Ríos,243,160,24
2376,True,Entre Ríos,253,213,25
2377,True,Entre Ríos,262,175,26
2378,True,Entre Ríos,303,214,27
2379,True,Entre Ríos,293,208,28
2380,True,Entre Ríos,295,227,29
2381,True,Entre Ríos,336,241,30
2382,True,Entre Ríos,346,252,31
2383,True,Entre Ríos,298,230,32
2384,True,Entre Ríos,304,261,33
2385,True,Entre Ríos,313,234,34
2386,True,Entre Ríos,346,224,35
2387,True,Entre Ríos,353,249,36
2388,True,Entre Ríos,323,242,37
2389,True,Entre Ríos,315,223,38
2390,True,Entre Ríos,296,243,39
2391,True,Entre Ríos,333,278,40
2392,True,Entre Ríos,295,242,41
2393,True,Entre Ríos,318,264,42
2394,True,Entre Ríos,339,224,43
2395,True,Entre Ríos,323,264,44
2396,True,Entre Ríos,298,265,45
2397,True,Entre Ríos,270,247,46
2398,True,Entre Ríos,297,214,47
2399,True,Entre Ríos,273,186,48
2400,True,Entre Ríos,275,215,49
2401,True,Entre Ríos,298,214,50
2402,True,Entre Ríos,272,198,51
2403,True,Entre Ríos,293,190,52
2404,True,Entre Ríos,282,188,53
2405,True,Entre Ríos,283,188,54
2406,True,Entre Ríos,274,218,55
2407,True,Entre Ríos,285,195,56
2408,True,Entre Ríos,287,205,57
2409,True,Entre Ríos,262,220,58
2410,True,Entre Ríos,278,210,59
2411,True,Entre Ríos,225,194,60
2412,True,Entre Ríos,204,191,61
2413,True,Entre Ríos,187,174,62
2414,True,Entre Ríos,150,170,63
2415,True,Entre Ríos,144,156,64
2416,True,Entre Ríos,109,127,65
2417,True,Entre Ríos,97,81,66
2418,True,Entre Ríos,78,77,67
2419,True,Entre Ríos,87,77,68
2420,True,Entre Ríos,73,61,69
2421,True,Entre Ríos,67,52,70
2422,True,Entre Ríos,66,62,71
2423,True,Entre Ríos,64,41,72
2424,True,Entre Ríos,37,34,73
2425,True,Entre Ríos,55,47,74
2426,True,Entre Ríos,36,27,75
2427,True,Entre Ríos,37,19,76
2428,True,Entre Ríos,44,23,77
2429,True,Entre Ríos,28,20,78
2430,True,Entre Ríos,25,18,79
2431,True,Entre Ríos,19,11,80
2432,True,Entre Ríos,17,10,81
2433,True,Entre Ríos,14,11,82
2434,True,Entre Ríos,21,9,83
2435,True,Entre Ríos,11,3,84
2436,True,Entre Ríos,13,4,85
2437,True,Entre Ríos,20,2,86
2438,True,Entre Ríos,19,9,87
2439,True,Entre Ríos,5,6,88
2440,True,Entre Ríos,3,2,89
2441,True,Entre Ríos,9,-,90
2442,True,Entre Ríos,7,5,91
2443,True,Entre Ríos,8,1,92
2444,True,Entre Ríos,2,5,93
2445,True,Entre Ríos,5,1,94
2446,True,Entre Ríos,1,2,95
2447,True,Entre Ríos,-,1,96
2448,True,Entre Ríos,4,-,97
2449,True,Entre Ríos,3,1,98
2450,True,Entre Ríos,-,3,99
2451,True,Entre Ríos,2,-,100
2452,True,Entre Ríos,1,-,105
2453,False,Entre Ríos,3551,3694,0
2454,False,Entre Ríos,3590,3759,1
2455,False,Entre Ríos,4156,4122,2
2456,False,Entre Ríos,4464,4661,3
2457,False,Entre Ríos,4751,4812,4
2458,False,Entre Ríos,4731,4872,5
2459,False,Entre Ríos,4809,4960,6
2460,False,Entre Ríos,5064,5244,7
2461,False,Entre Ríos,4769,4776,8
2462,False,Entre Ríos,4674,4855,9
2463,False,Entre Ríos,4396,4694,10
2464,False,Entre Ríos,4532,4529,11
2465,False,Entre Ríos,4415,4594,12
2466,False,Entre Ríos,4360,4590,13
2467,False,Entre Ríos,4257,4398,14
2468,False,Entre Ríos,4303,4221,15
2469,False,Entre Ríos,4171,4278,16
2470,False,Entre Ríos,4640,4727,17
2471,False,Entre Ríos,4816,5001,18
2472,False,Entre Ríos,5036,5288,19
2473,False,Entre Ríos,4954,5133,20
2474,False,Entre Ríos,5944,5962,21
2475,False,Entre Ríos,6827,6624,22
2476,False,Entre Ríos,6878,6483,23
2477,False,Entre Ríos,6839,6361,24
2478,False,Entre Ríos,6835,6632,25
2479,False,Entre Ríos,6314,6184,26
2480,False,Entre Ríos,6158,6075,27
2481,False,Entre Ríos,5714,5574,28
2482,False,Entre Ríos,5276,5306,29
2483,False,Entre Ríos,5219,5177,30
2484,False,Entre Ríos,4972,5004,31
2485,False,Entre Ríos,4196,4413,32
2486,False,Entre Ríos,3953,4086,33
2487,False,Entre Ríos,3828,3892,34
2488,False,Entre Ríos,3833,3904,35
2489,False,Entre Ríos,3643,3847,36
2490,False,Entre Ríos,3386,3648,37
2491,False,Entre Ríos,3474,3547,38
2492,False,Entre Ríos,3517,3653,39
2493,False,Entre Ríos,3492,3626,40
2494,False,Entre Ríos,3208,3352,41
2495,False,Entre Ríos,3415,3514,42
2496,False,Entre Ríos,3212,3364,43
2497,False,Entre Ríos,2993,3199,44
2498,False,Entre Ríos,2844,3160,45
2499,False,Entre Ríos,2660,3054,46
2500,False,Entre Ríos,2566,2833,47
2501,False,Entre Ríos,2464,2746,48
2502,False,Entre Ríos,2443,2659,49
2503,False,Entre Ríos,2355,2766,50
2504,False,Entre Ríos,2200,2409,51
2505,False,Entre Ríos,1986,2358,52
2506,False,Entre Ríos,1976,2193,53
2507,False,Entre Ríos,1888,2136,54
2508,False,Entre Ríos,1833,2150,55
2509,False,Entre Ríos,1769,2152,56
2510,False,Entre Ríos,1788,2115,57
2511,False,Entre Ríos,1672,1966,58
2512,False,Entre Ríos,1634,1868,59
2513,False,Entre Ríos,1359,1796,60
2514,False,Entre Ríos,930,1619,61
2515,False,Entre Ríos,766,1571,62
2516,False,Entre Ríos,568,1376,63
2517,False,Entre Ríos,447,1337,64
2518,False,Entre Ríos,352,1017,65
2519,False,Entre Ríos,212,448,66
2520,False,Entre Ríos,165,401,67
2521,False,Entre Ríos,168,258,68
2522,False,Entre Ríos,170,201,69
2523,False,Entre Ríos,118,180,70
2524,False,Entre Ríos,120,113,71
2525,False,Entre Ríos,104,94,72
2526,False,Entre Ríos,74,91,73
2527,False,Entre Ríos,75,103,74
2528,False,Entre Ríos,67,57,75
2529,False,Entre Ríos,56,56,76
2530,False,Entre Ríos,51,49,77
2531,False,Entre Ríos,46,50,78
2532,False,Entre Ríos,46,37,79
2533,False,Entre Ríos,34,32,80
2534,False,Entre Ríos,25,36,81
2535,False,Entre Ríos,44,32,82
2536,False,Entre Ríos,31,20,83
2537,False,Entre Ríos,28,16,84
2538,False,Entre Ríos,30,13,85
2539,False,Entre Ríos,22,14,86
2540,False,Entre Ríos,25,22,87
2541,False,Entre Ríos,20,18,88
2542,False,Entre Ríos,11,16,89
2543,False,Entre Ríos,16,17,90
2544,False,Entre Ríos,14,14,91
2545,False,Entre Ríos,24,9,92
2546,False,Entre Ríos,10,8,93
2547,False,Entre Ríos,18,11,94
2548,False,Entre Ríos,10,6,95
2549,False,Entre Ríos,6,8,96
2550,False,Entre Ríos,8,10,97
2551,False,Entre Ríos,10,6,98
2552,False,Entre Ríos,6,9,99
2553,False,Entre Ríos,1,-,100
2554,False,Entre Ríos,1,-,101
2555,False,Entre Ríos,4,1,102
2556,False,Entre Ríos,-,1,104
2557,False,Entre Ríos,1,1,105
2558,False,Entre Ríos,-,1,106
2559,False,Entre Ríos,1,-,107
2560,True,Formosa,1023,946,0
2561,True,Formosa,1011,1087,1
2562,True,Formosa,1273,1247,2
2563,True,Formosa,1392,1442,3
2564,True,Formosa,1495,1468,4
2565,True,Formosa,1583,1535,5
2566,True,Formosa,1588,1736,6
2567,True,Formosa,1753,1779,7
2568,True,Formosa,1695,1689,8
2569,True,Formosa,1677,1713,9
2570,True,Formosa,1615,1664,10
2571,True,Formosa,1680,1802,11
2572,True,Formosa,1623,1729,12
2573,True,Formosa,1731,1806,13
2574,True,Formosa,1615,1803,14
2575,True,Formosa,1611,1733,15
2576,True,Formosa,1628,1649,16
2577,True,Formosa,1758,1817,17
2578,True,Formosa,1419,1430,18
2579,True,Formosa,1386,1451,19
2580,True,Formosa,1225,1213,20
2581,True,Formosa,909,922,21
2582,True,Formosa,907,923,22
2583,True,Formosa,817,923,23
2584,True,Formosa,1001,975,24
2585,True,Formosa,1077,1156,25
2586,True,Formosa,1214,1178,26
2587,True,Formosa,1328,1282,27
2588,True,Formosa,1312,1311,28
2589,True,Formosa,1654,1369,29
2590,True,Formosa,1742,1569,30
2591,True,Formosa,1699,1577,31
2592,True,Formosa,1639,1467,32
2593,True,Formosa,1696,1582,33
2594,True,Formosa,1830,1567,34
2595,True,Formosa,1724,1627,35
2596,True,Formosa,1684,1497,36
2597,True,Formosa,1596,1473,37
2598,True,Formosa,1637,1409,38
2599,True,Formosa,1726,1523,39
2600,True,Formosa,1836,1536,40
2601,True,Formosa,1738,1567,41
2602,True,Formosa,1917,1668,42
2603,True,Formosa,1726,1544,43
2604,True,Formosa,1747,1484,44
2605,True,Formosa,1659,1449,45
2606,True,Formosa,1616,1362,46
2607,True,Formosa,1645,1342,47
2608,True,Formosa,1501,1266,48
2609,True,Formosa,1563,1230,49
2610,True,Formosa,1578,1270,50
2611,True,Formosa,1466,1236,51
2612,True,Formosa,1517,1274,52
2613,True,Formosa,1551,1264,53
2614,True,Formosa,1631,1264,54
2615,True,Formosa,1636,1279,55
2616,True,Formosa,1672,1309,56
2617,True,Formosa,1589,1311,57
2618,True,Formosa,1524,1369,58
2619,True,Formosa,1539,1321,59
2620,True,Formosa,1604,1340,60
2621,True,Formosa,1549,1204,61
2622,True,Formosa,1749,1188,62
2623,True,Formosa,1818,1232,63
2624,True,Formosa,1816,1197,64
2625,True,Formosa,1961,1351,65
2626,True,Formosa,1798,1362,66
2627,True,Formosa,1744,1430,67
2628,True,Formosa,1711,1413,68
2629,True,Formosa,1698,1302,69
2630,True,Formosa,1633,1418,70
2631,True,Formosa,1507,1306,71
2632,True,Formosa,1350,1230,72
2633,True,Formosa,1297,1061,73
2634,True,Formosa,1165,1008,74
2635,True,Formosa,1078,910,75
2636,True,Formosa,1067,854,76
2637,True,Formosa,1024,827,77
2638,True,Formosa,895,712,78
2639,True,Formosa,822,604,79
2640,True,Formosa,749,516,80
2641,True,Formosa,642,475,81
2642,True,Formosa,651,428,82
2643,True,Formosa,582,382,83
2644,True,Formosa,525,369,84
2645,True,Formosa,448,310,85
2646,True,Formosa,436,247,86
2647,True,Formosa,386,195,87
2648,True,Formosa,274,160,88
2649,True,Formosa,241,143,89
2650,True,Formosa,222,133,90
2651,True,Formosa,183,93,91
2652,True,Formosa,144,69,92
2653,True,Formosa,114,41,93
2654,True,Formosa,104,34,94
2655,True,Formosa,58,48,95
2656,True,Formosa,43,30,96
2657,True,Formosa,35,18,97
2658,True,Formosa,26,13,98
2659,True,Formosa,22,4,99
2660,True,Formosa,8,2,100
2661,True,Formosa,8,1,101
2662,True,Formosa,5,4,102
2663,True,Formosa,4,1,103
2664,True,Formosa,2,-,104
2665,True,Formosa,1,1,105
2666,True,Formosa,1,-,106
2667,True,Formosa,126,95,0
2668,True,Formosa,116,140,1
2669,True,Formosa,128,139,2
2670,True,Formosa,165,175,3
2671,True,Formosa,172,184,4
2672,True,Formosa,196,199,5
2673,True,Formosa,211,216,6
2674,True,Formosa,203,211,7
2675,True,Formosa,189,194,8
2676,True,Formosa,215,204,9
2677,True,Formosa,191,213,10
2678,True,Formosa,206,200,11
2679,True,Formosa,225,212,12
2680,True,Formosa,225,236,13
2681,True,Formosa,230,213,14
2682,True,Formosa,231,201,15
2683,True,Formosa,212,215,16
2684,True,Formosa,192,242,17
2685,True,Formosa,188,193,18
2686,True,Formosa,189,217,19
2687,True,Formosa,153,180,20
2688,True,Formosa,152,141,21
2689,True,Formosa,130,141,22
2690,True,Formosa,162,134,23
2691,True,Formosa,164,143,24
2692,True,Formosa,148,185,25
2693,True,Formosa,168,172,26
2694,True,Formosa,204,194,27
2695,True,Formosa,220,174,28
2696,True,Formosa,182,182,29
2697,True,Formosa,214,182,30
2698,True,Formosa,199,189,31
2699,True,Formosa,202,197,32
2700,True,Formosa,214,171,33
2701,True,Formosa,199,161,34
2702,True,Formosa,218,170,35
2703,True,Formosa,199,172,36
2704,True,Formosa,235,170,37
2705,True,Formosa,218,161,38
2706,True,Formosa,257,183,39
2707,True,Formosa,261,201,40
2708,True,Formosa,280,191,41
2709,True,Formosa,301,207,42
2710,True,Formosa,265,200,43
2711,True,Formosa,257,180,44
2712,True,Formosa,257,185,45
2713,True,Formosa,259,202,46
2714,True,Formosa,281,154,47
2715,True,Formosa,223,166,48
2716,True,Formosa,287,193,49
2717,True,Formosa,256,209,50
2718,True,Formosa,257,182,51
2719,True,Formosa,272,173,52
2720,True,Formosa,265,177,53
2721,True,Formosa,282,178,54
2722,True,Formosa,322,205,55
2723,True,Formosa,265,217,56
2724,True,Formosa,244,210,57
2725,True,Formosa,290,167,58
2726,True,Formosa,282,202,59
2727,True,Formosa,242,207,60
2728,True,Formosa,236,171,61
2729,True,Formosa,184,168,62
2730,True,Formosa,163,166,63
2731,True,Formosa,167,168,64
2732,True,Formosa,143,163,65
2733,True,Formosa,114,113,66
2734,True,Formosa,92,102,67
2735,True,Formosa,86,87,68
2736,True,Formosa,93,75,69
2737,True,Formosa,97,70,70
2738,True,Formosa,67,71,71
2739,True,Formosa,65,56,72
2740,True,Formosa,64,49,73
2741,True,Formosa,58,37,74
2742,True,Formosa,24,30,75
2743,True,Formosa,27,39,76
2744,True,Formosa,32,35,77
2745,True,Formosa,26,18,78
2746,True,Formosa,22,13,79
2747,True,Formosa,23,11,80
2748,True,Formosa,15,14,81
2749,True,Formosa,17,9,82
2750,True,Formosa,10,18,83
2751,True,Formosa,12,12,84
2752,True,Formosa,11,8,85
2753,True,Formosa,11,9,86
2754,True,Formosa,7,3,87
2755,True,Formosa,5,6,88
2756,True,Formosa,6,1,89
2757,True,Formosa,7,2,90
2758,True,Formosa,1,3,91
2759,True,Formosa,1,3,92
2760,True,Formosa,4,1,93
2761,True,Formosa,1,1,94
2762,True,Formosa,-,1,95
2763,True,Formosa,-,1,96
2764,True,Formosa,1,-,97
2765,True,Formosa,1,-,102
2766,True,Formosa,1,-,103
2767,False,Formosa,2561,2629,0
2768,False,Formosa,2696,2775,1
2769,False,Formosa,3005,2912,2
2770,False,Formosa,3348,3656,3
2771,False,Formosa,3361,3560,4
2772,False,Formosa,3356,3456,5
2773,False,Formosa,3553,3683,6
2774,False,Formosa,3832,3782,7
2775,False,Formosa,3446,3640,8
2776,False,Formosa,3570,3532,9
2777,False,Formosa,3401,3520,10
2778,False,Formosa,3579,3652,11
2779,False,Formosa,3386,3506,12
2780,False,Formosa,3620,3637,13
2781,False,Formosa,3185,3257,14
2782,False,Formosa,3206,3281,15
2783,False,Formosa,3099,3288,16
2784,False,Formosa,3424,3579,17
2785,False,Formosa,3551,3747,18
2786,False,Formosa,3541,3491,19
2787,False,Formosa,3423,3321,20
2788,False,Formosa,3965,3616,21
2789,False,Formosa,4468,4022,22
2790,False,Formosa,4122,3850,23
2791,False,Formosa,4214,3793,24
2792,False,Formosa,4232,3730,25
2793,False,Formosa,4109,3690,26
2794,False,Formosa,3897,3567,27
2795,False,Formosa,3553,3313,28
2796,False,Formosa,3373,3294,29
2797,False,Formosa,3429,3122,30
2798,False,Formosa,3061,2821,31
2799,False,Formosa,2777,2542,32
2800,False,Formosa,2590,2406,33
2801,False,Formosa,2654,2428,34
2802,False,Formosa,2535,2432,35
2803,False,Formosa,2365,2295,36
2804,False,Formosa,2290,2128,37
2805,False,Formosa,2190,2065,38
2806,False,Formosa,2300,2266,39
2807,False,Formosa,2298,2335,40
2808,False,Formosa,2038,2061,41
2809,False,Formosa,2204,2289,42
2810,False,Formosa,2024,2091,43
2811,False,Formosa,1917,1891,44
2812,False,Formosa,1796,1853,45
2813,False,Formosa,1721,1826,46
2814,False,Formosa,1678,1735,47
2815,False,Formosa,1582,1677,48
2816,False,Formosa,1523,1627,49
2817,False,Formosa,1395,1629,50
2818,False,Formosa,1272,1429,51
2819,False,Formosa,1213,1311,52
2820,False,Formosa,1152,1299,53
2821,False,Formosa,1125,1349,54
2822,False,Formosa,1173,1293,55
2823,False,Formosa,1110,1251,56
2824,False,Formosa,979,1217,57
2825,False,Formosa,917,1156,58
2826,False,Formosa,922,1119,59
2827,False,Formosa,812,1006,60
2828,False,Formosa,660,872,61
2829,False,Formosa,608,922,62
2830,False,Formosa,574,856,63
2831,False,Formosa,468,901,64
2832,False,Formosa,419,853,65
2833,False,Formosa,224,498,66
2834,False,Formosa,222,434,67
2835,False,Formosa,173,336,68
2836,False,Formosa,184,282,69
2837,False,Formosa,193,231,70
2838,False,Formosa,161,164,71
2839,False,Formosa,149,152,72
2840,False,Formosa,110,94,73
2841,False,Formosa,109,110,74
2842,False,Formosa,85,106,75
2843,False,Formosa,83,90,76
2844,False,Formosa,76,78,77
2845,False,Formosa,60,57,78
2846,False,Formosa,80,56,79
2847,False,Formosa,56,40,80
2848,False,Formosa,47,45,81
2849,False,Formosa,41,40,82
2850,False,Formosa,44,25,83
2851,False,Formosa,20,21,84
2852,False,Formosa,22,20,85
2853,False,Formosa,34,23,86
2854,False,Formosa,23,19,87
2855,False,Formosa,24,16,88
2856,False,Formosa,29,7,89
2857,False,Formosa,23,16,90
2858,False,Formosa,13,10,91
2859,False,Formosa,18,13,92
2860,False,Formosa,11,10,93
2861,False,Formosa,6,8,94
2862,False,Formosa,7,9,95
2863,False,Formosa,6,7,96
2864,False,Formosa,7,7,97
2865,False,Formosa,5,4,98
2866,False,Formosa,6,4,99
2867,False,Formosa,1,-,100
2868,False,Formosa,1,1,101
2869,False,Formosa,-,1,102
2870,False,Formosa,-,2,103
2871,False,Formosa,1,-,104
2872,False,Formosa,1,-,106
2873,False,Formosa,-,2,108
2874,True,Jujuy,1461,1530,0
2875,True,Jujuy,1637,1597,1
2876,True,Jujuy,1975,2186,2
2877,True,Jujuy,2312,2411,3
2878,True,Jujuy,2552,2591,4
2879,True,Jujuy,2849,2851,5
2880,True,Jujuy,2898,3001,6
2881,True,Jujuy,3299,3480,7
2882,True,Jujuy,3222,3300,8
2883,True,Jujuy,3245,3219,9
2884,True,Jujuy,3324,3399,10
2885,True,Jujuy,3535,3668,11
2886,True,Jujuy,3423,3573,12
2887,True,Jujuy,3495,3653,13
2888,True,Jujuy,3370,3346,14
2889,True,Jujuy,3291,3278,15
2890,True,Jujuy,3356,3399,16
2891,True,Jujuy,3566,3434,17
2892,True,Jujuy,2864,3036,18
2893,True,Jujuy,2696,2787,19
2894,True,Jujuy,2478,2458,20
2895,True,Jujuy,1916,1904,21
2896,True,Jujuy,1744,1702,22
2897,True,Jujuy,1589,1634,23
2898,True,Jujuy,1657,1659,24
2899,True,Jujuy,1654,1759,25
2900,True,Jujuy,1793,1902,26
2901,True,Jujuy,1853,2053,27
2902,True,Jujuy,2069,2025,28
2903,True,Jujuy,2187,2202,29
2904,True,Jujuy,2482,2527,30
2905,True,Jujuy,2272,2181,31
2906,True,Jujuy,2302,2292,32
2907,True,Jujuy,2357,2331,33
2908,True,Jujuy,2592,2625,34
2909,True,Jujuy,2769,2823,35
2910,True,Jujuy,2844,2829,36
2911,True,Jujuy,2782,2718,37
2912,True,Jujuy,2721,2578,38
2913,True,Jujuy,2981,2854,39
2914,True,Jujuy,3187,3113,40
2915,True,Jujuy,3243,2896,41
2916,True,Jujuy,3427,3158,42
2917,True,Jujuy,3304,2965,43
2918,True,Jujuy,3062,2854,44
2919,True,Jujuy,3009,2832,45
2920,True,Jujuy,3039,2663,46
2921,True,Jujuy,3051,2741,47
2922,True,Jujuy,2679,2386,48
2923,True,Jujuy,2691,2319,49
2924,True,Jujuy,2645,2233,50
2925,True,Jujuy,2556,2150,51
2926,True,Jujuy,2593,2218,52
2927,True,Jujuy,2307,1956,53
2928,True,Jujuy,2350,1882,54
2929,True,Jujuy,2357,1916,55
2930,True,Jujuy,2348,1917,56
2931,True,Jujuy,2491,1946,57
2932,True,Jujuy,2341,1948,58
2933,True,Jujuy,2353,1897,59
2934,True,Jujuy,2274,1798,60
2935,True,Jujuy,2357,1768,61
2936,True,Jujuy,2419,1747,62
2937,True,Jujuy,2611,1779,63
2938,True,Jujuy,2592,1696,64
2939,True,Jujuy,2728,1954,65
2940,True,Jujuy,2625,1951,66
2941,True,Jujuy,2691,2039,67
2942,True,Jujuy,2539,2047,68
2943,True,Jujuy,2483,2087,69
2944,True,Jujuy,2404,1855,70
2945,True,Jujuy,2212,1791,71
2946,True,Jujuy,2214,1784,72
2947,True,Jujuy,2005,1637,73
2948,True,Jujuy,1851,1566,74
2949,True,Jujuy,1830,1453,75
2950,True,Jujuy,1612,1291,76
2951,True,Jujuy,1528,1129,77
2952,True,Jujuy,1335,1028,78
2953,True,Jujuy,1362,1009,79
2954,True,Jujuy,1239,891,80
2955,True,Jujuy,1054,759,81
2956,True,Jujuy,1107,792,82
2957,True,Jujuy,915,545,83
2958,True,Jujuy,802,533,84
2959,True,Jujuy,751,401,85
2960,True,Jujuy,608,353,86
2961,True,Jujuy,512,305,87
2962,True,Jujuy,497,258,88
2963,True,Jujuy,420,200,89
2964,True,Jujuy,339,177,90
2965,True,Jujuy,277,131,91
2966,True,Jujuy,203,99,92
2967,True,Jujuy,200,92,93
2968,True,Jujuy,110,66,94
2969,True,Jujuy,125,54,95
2970,True,Jujuy,58,29,96
2971,True,Jujuy,39,20,97
2972,True,Jujuy,29,19,98
2973,True,Jujuy,28,14,99
2974,True,Jujuy,7,3,100
2975,True,Jujuy,10,1,101
2976,True,Jujuy,7,5,102
2977,True,Jujuy,3,2,103
2978,True,Jujuy,1,1,104
2979,True,Jujuy,2,1,105
2980,True,Jujuy,4,1,106
2981,True,Jujuy,4,2,107
2982,True,Jujuy,3,1,108
2983,True,Jujuy,1,-,110
2984,True,Jujuy,192,241,0
2985,True,Jujuy,203,214,1
2986,True,Jujuy,192,209,2
2987,True,Jujuy,286,271,3
2988,True,Jujuy,279,323,4
2989,True,Jujuy,278,283,5
2990,True,Jujuy,306,268,6
2991,True,Jujuy,339,348,7
2992,True,Jujuy,290,329,8
2993,True,Jujuy,322,286,9
2994,True,Jujuy,304,274,10
2995,True,Jujuy,303,338,11
2996,True,Jujuy,261,317,12
2997,True,Jujuy,278,277,13
2998,True,Jujuy,297,269,14
2999,True,Jujuy,238,250,15
3000,True,Jujuy,251,266,16
