id_provincia,rango,sexo,año,tiene_cobertura,cantidad
14,75 y mas,mujer,2022,True,121723
14,75 y mas,varon,2022,False,1987
14,75 y mas,varon,2022,True,72073
30,0 a 14,mujer,2022,False,66519
30,0 a 14,mujer,2022,True,87786
30,0 a 14,varon,2022,False,68560
30,0 a 14,varon,2022,True,91840
30,15 a 34,mujer,2022,False,106873
30,15 a 34,mujer,2022,True,112736
30,15 a 34,varon,2022,False,106421
30,15 a 34,varon,2022,True,109273
30,35 a 54,mujer,2022,False,57555
30,35 a 54,mujer,2022,True,128621
30,35 a 54,varon,2022,False,61968
30,35 a 54,varon,2022,True,115440
30,55 a 74,mujer,2022,False,14324
30,55 a 74,mujer,2022,True,109853
30,55 a 74,varon,2022,False,20856
30,55 a 74,varon,2022,True,87895
30,75 y mas,mujer,2022,False,666
30,75 y mas,mujer,2022,True,42828
30,75 y mas,varon,2022,False,570
30,75 y mas,varon,2022,True,24513
34,0 a 14,mujer,2022,False,49899
34,0 a 14,mujer,2022,True,25552
34,0 a 14,varon,2022,False,51197
34,0 a 14,varon,2022,True,26277
34,15 a 34,mujer,2022,False,70688
34,15 a 34,mujer,2022,True,31575
34,15 a 34,varon,2022,False,66901
34,15 a 34,varon,2022,True,30708
34,35 a 54,mujer,2022,False,36618
34,35 a 54,mujer,2022,True,38188
34,35 a 54,varon,2022,False,37588
34,35 a 54,varon,2022,True,31939
34,55 a 74,mujer,2022,False,10167
34,55 a 74,mujer,2022,True,35634
34,55 a 74,varon,2022,False,13747
34,55 a 74,varon,2022,True,28335
34,75 y mas,mujer,2022,False,830
34,75 y mas,mujer,2022,True,11065
34,75 y mas,varon,2022,False,737
34,75 y mas,varon,2022,True,7862
38,0 a 14,mujer,2022,False,47131
38,0 a 14,mujer,2022,True,46727
38,0 a 14,varon,2022,False,47590
38,0 a 14,varon,2022,True,48052
38,15 a 34,mujer,2022,False,80029
38,15 a 34,mujer,2022,True,51518
38,15 a 34,varon,2022,False,76824
38,15 a 34,varon,2022,True,51119
38,35 a 54,mujer,2022,False,47824
38,35 a 54,mujer,2022,True,62504
38,35 a 54,varon,2022,False,46051
38,35 a 54,varon,2022,True,56255
38,55 a 74,mujer,2022,False,12700
38,55 a 74,mujer,2022,True,50610
38,55 a 74,varon,2022,False,14238
38,55 a 74,varon,2022,True,39024
38,75 y mas,mujer,2022,False,1168
38,75 y mas,mujer,2022,True,17408
38,75 y mas,varon,2022,False,692
38,75 y mas,varon,2022,True,11900
42,0 a 14,mujer,2022,False,15528
42,0 a 14,mujer,2022,True,22708
42,0 a 14,varon,2022,False,15657
42,0 a 14,varon,2022,True,23959
42,15 a 34,mujer,2022,False,23231
42,15 a 34,mujer,2022,True,29274
42,15 a 34,varon,2022,False,23367
42,15 a 34,varon,2022,True,29734
42,35 a 54,mujer,2022,False,13733
42,35 a 54,mujer,2022,True,34981
42,35 a 54,varon,2022,False,14822
42,35 a 54,varon,2022,True,31511
42,55 a 74,mujer,2022,False,3132
42,55 a 74,mujer,2022,True,28805
42,55 a 74,varon,2022,False,5485
42,55 a 74,varon,2022,True,24160
42,75 y mas,mujer,2022,False,99
42,75 y mas,mujer,2022,True,11411
42,75 y mas,varon,2022,False,82
42,75 y mas,varon,2022,True,7514
46,0 a 14,mujer,2022,False,20196
46,0 a 14,mujer,2022,True,21514
46,0 a 14,varon,2022,False,20898
46,0 a 14,varon,2022,True,22109
46,15 a 34,mujer,2022,False,36674
46,15 a 34,mujer,2022,True,30791
46,15 a 34,varon,2022,False,35548
46,15 a 34,varon,2022,True,29123
